Línea_aérea,Línea_aérea_Id,Aeropuerto_origen,Aeropuerto_origen_Id,Aeropuerto_destino,Aeropuerto_destino_Id,Vuelo_operado,Número_paradas,Modelo_avión,Distancia_km
3M,20710,MCO,3878,GNV,3472,,0,SF3,168.44124629651947
3M,20710,MCO,3878,MCN,3754,,0,SF3,523.9793074887215
3M,20710,MCO,3878,MHH,1930,,0,SF3,467.9210473581417
3M,20710,MCO,3878,PNS,3564,,0,SF3,612.313032092877
3M,20710,MCO,3878,RSW,3793,,0,SF3,214.93095582696637
3M,20710,MCO,3878,TLH,3698,,0,SF3,366.6535259384295
3M,20710,MEI,4335,ATL,3682,,0,SF3,428.25367266519936
3M,20710,MHH,1930,FLL,3533,,0,SF3,309.63643907524903
3M,20710,MHH,1930,JAX,3712,,0,SF3,630.7769424066231
3M,20710,MHH,1930,MCO,3878,,0,SF3,467.9210473581417
3M,20710,MHH,1930,PBI,3722,,0,SF3,299.8987722245454
3M,20710,MSL,5756,ATL,3682,,0,SF3,317.3597805260713
3M,20710,PBI,3722,ELH,1943,,0,SF3,366.0600883268518
3M,20710,PBI,3722,MHH,1930,,0,SF3,299.8987722245454
3M,20710,PBI,3722,TPA,3646,,0,SF3,280.22560834975144
3M,20710,PIB,5759,ATL,3682,,0,SF3 ,519.0993217706676
3M,20710,PNS,3564,MCO,3878,,0,SF3,612.313032092877
3M,20710,PNS,3564,TPA,3646,,0,SF3,529.7379228162866
3M,20710,RSW,3793,EYW,3875,,0,SF3,220.03913648760496
3M,20710,RSW,3793,MCO,3878,,0,SF3,214.93095582696637
3M,20710,TCB,1934,FLL,3533,,0,SF3,284.8153409381234
3M,20710,TLH,3698,MCO,3878,,0,SF3,366.6535259384295
3M,20710,TLH,3698,TPA,3646,,0,SF3,321.63263826442034
3M,20710,TPA,3646,EYW,3875,,0,SF3,387.71846011914965
3M,20710,TPA,3646,FLL,3533,,0,SF3,316.60039410788784
3M,20710,TPA,3646,GNV,3472,,0,SF3,192.226698593952
3M,20710,TPA,3646,JAX,3712,,0,SF3,291.6326720100947
3M,20710,TPA,3646,PBI,3722,,0,SF3,280.22560834975144
3M,20710,TPA,3646,PNS,3564,,0,SF3,529.7379228162866
3M,20710,TPA,3646,TLH,3698,,0,SF3,321.63263826442034
3M,20710,TUP,5773,ATL,3682,,0,SF3 ,406.2900175835048
3M,20710,TUP,5773,GLH,6130,,0,SF3,222.26086682936526
3O,9818,AMS,580,NDR,5673,,0,320,2021.2365488313746
3O,9818,AMS,580,TNG,1080,,0,320,2025.6851618156504
3O,9818,BCN,1218,CMN,1074,,0,320,1225.7455798216758
3O,9818,BCN,1218,NDR,5673,,0,320,830.6510795281318
3O,9818,BCN,1218,TNG,1080,,0,320,930.0905350449098
3O,9818,BGY,1525,CMN,1074,,0,320,2008.8224793107954
3O,9818,BLQ,1538,CMN,1074,,0,320,2041.4058473792006
3O,9818,BRU,302,CMN,1074,,0,320,2181.293430116521
3O,9818,BRU,302,NDR,5673,,0,320,1868.5222960899534
3O,9818,BRU,302,TNG,1080,,0,320,1880.063870489358
3O,9818,CGN,344,NDR,5673,,0,320,1944.5159466765294
3O,9818,CMN,1074,BCN,1218,,0,320,1225.7455798216758
3O,9818,CMN,1074,BGY,1525,,0,320,2008.8224793107954
3O,9818,CMN,1074,BLQ,1538,,0,320,2041.4058473792006
3O,9818,CMN,1074,BRU,302,,0,320,2181.293430116521
3O,9818,CMN,1074,CUF,1534,,0,320,1803.1262593915635
3O,9818,CMN,1074,LGW,502,,0,320,2064.9044274622975
3O,9818,CMN,1074,LYS,1335,,0,320,1746.1178353117216
3O,9818,CMN,1074,MPL,1359,,0,320,1512.6658656902453
3O,9818,CMN,1074,SAW,4317,,0,320,3347.7279004551933
3O,9818,CMN,1074,TLS,1273,,0,320,1378.9602246759255
3O,9818,CMN,1074,TSF,1539,,0,320,2166.6802950755564
3O,9818,CUF,1534,CMN,1074,,0,320,1803.1262593915635
3O,9818,FEZ,1066,MPL,1359,,0,320,1321.1474304727994
3O,9818,LGW,502,CMN,1074,,0,320,2064.9044274622975
3O,9818,LGW,502,TNG,1080,,0,320,1773.5187537783493
3O,9818,LYS,1335,CMN,1074,,0,320,1746.1178353117216
3O,9818,MPL,1359,CMN,1074,,0,320,1512.6658656902453
3O,9818,MPL,1359,FEZ,1066,,0,320,1321.1474304727994
3O,9818,MPL,1359,NDR,5673,,0,320,1126.9611255115049
3O,9818,NDR,5673,AMS,580,,0,320,2021.2365488313746
3O,9818,NDR,5673,BCN,1218,,0,320,830.6510795281318
3O,9818,NDR,5673,BRU,302,,0,320,1868.5222960899534
3O,9818,NDR,5673,CGN,344,,0,320,1944.5159466765294
3O,9818,NDR,5673,MPL,1359,,0,320,1126.9611255115049
3O,9818,NDR,5673,PMI,3998,,0,320,718.8425975412649
3O,9818,PMI,3998,NDR,5673,,0,320,718.8425975412649
3O,9818,SAW,4317,CMN,1074,,0,320,3347.7279004551933
3O,9818,TLS,1273,CMN,1074,,0,320,1378.9602246759255
3O,9818,TNG,1080,AMS,580,,0,320,2025.6851618156504
3O,9818,TNG,1080,BCN,1218,,0,320,930.0905350449098
3O,9818,TNG,1080,BRU,302,,0,320,1880.063870489358
3O,9818,TNG,1080,LGW,502,,0,320,1773.5187537783493
3O,9818,TSF,1539,CMN,1074,,0,320,2166.6802950755564
3P,5002,AUA,2895,LSP,2844,,0,SH6,81.43702216369424
3P,5002,AUA,2895,MAR,2848,,0,SH6,285.30616317292123
3P,5002,BON,2896,CUR,2897,,0,SH6,75.3722682984319
3P,5002,CUR,2897,AUA,2895,,0,SH6,119.71630309223336
3P,5002,LSP,2844,AUA,2895,,0,SH6,81.43702216369424
3P,5002,MAR,2848,AUA,2895,,0,SH6,285.30616317292123
3R,3545,ASF,2966,DME,4029,,0,SU9,1234.4625043422002
3R,3545,ASF,2966,LED,2948,,0,SU9,1900.88066639628
3R,3545,BHK,2980,DME,4029,,0,734,2614.013002026184
3R,3545,DME,4029,ASF,2966,,0,SU9,1234.4625043422002
3R,3545,DME,4029,BHK,2980,,0,734,2614.013002026184
3R,3545,DME,4029,EGO,6156,,0,SU9,536.7423500666167
3R,3545,DME,4029,FEG,6149,,0,734,2980.48906221486
3R,3545,DME,4029,KSQ,6153,,0,734,2773.324178357313
3R,3545,DME,4029,NMA,6150,,0,734,2920.0132558371965
3R,3545,DME,4029,NVI,6485,,0,734,2622.554062297028
3R,3545,DME,4029,SKD,2981,,0,734,2758.597880450419
3R,3545,DME,4029,TIV,1743,,0,SU9 73G,1999.823705617636
3R,3545,EGO,6156,DME,4029,,0,SU9,536.7423500666167
3R,3545,FEG,6149,DME,4029,,0,734,2980.48906221486
3R,3545,KSQ,6153,DME,4029,,0,734,2773.324178357313
3R,3545,LED,2948,ASF,2966,,0,SU9,1900.88066639628
3R,3545,NMA,6150,DME,4029,,0,734,2920.0132558371965
3R,3545,NVI,6485,DME,4029,,0,734,2622.554062297028
3R,3545,SKD,2981,DME,4029,,0,734,2758.597880450419
3R,3545,TIV,1743,DME,4029,,0,SU9 73G,1999.823705617636
3S,11741,ANU,2874,PTP,2881,,0,AT5,100.737455923085
3S,11741,CAY,2774,FDF,2878,,0,320,1439.7276148746623
3S,11741,CUR,2897,SDQ,1762,,0,AT5,697.6568483769711
3S,11741,DOM,2877,PTP,2881,,0,AT5,83.57692826010054
3S,11741,DOM,2877,SXM,2899,,0,AT5,337.39547826273116
3S,11741,FDF,2878,CAY,2774,,0,320,1439.7276148746623
3S,11741,FDF,2878,PTP,2881,,0,AT5 320,194.48175451385316
3S,11741,FDF,2878,SDQ,1762,,0,AT5,1016.7906343421953
3S,11741,FDF,2878,SLU,2893,,0,AT5,63.439865420787115
3S,11741,PTP,2881,ANU,2874,,0,AT5,100.737455923085
3S,11741,PTP,2881,DOM,2877,,0,AT5,83.57692826010054
3S,11741,PTP,2881,FDF,2878,,0,AT5 320,194.48175451385316
3S,11741,PTP,2881,SBH,6460,,0,DHT,229.32735178083453
3S,11741,PTP,2881,SDQ,1762,,0,AT5,895.86574443615
3S,11741,PTP,2881,SFG,2879,,0,AT5,259.6985475226533
3S,11741,PTP,2881,SXM,2899,,0,AT5,258.7988879845043
3S,11741,SBH,6460,PTP,2881,,0,DHT,229.32735178083453
3S,11741,SDQ,1762,PTP,2881,,0,AT5,895.86574443615
3S,11741,SDQ,1762,SXM,2899,,0,AT5,693.6781667795221
3S,11741,SFG,2879,PTP,2881,,0,AT5,259.6985475226533
3S,11741,SLU,2893,FDF,2878,,0,AT5,63.439865420787115
3S,11741,SXM,2899,DOM,2877,,0,AT5,337.39547826273116
3S,11741,SXM,2899,PTP,2881,,0,AT5,258.7988879845043
3S,11741,SXM,2899,SDQ,1762,,0,AT5,693.6781667795221
3U,4608,BHY,6351,XIY,3379,,0,321,1435.3476992442913
3U,4608,CAN,3370,CKG,3393,,0,321 320,965.0346179172618
3U,4608,CAN,3370,CTU,3395,,0,321 320 330,1221.8607867203896
3U,4608,CAN,3370,SPN,2244,,0,330,3515.371705041122
3U,4608,CGO,3375,CGQ,4380,,0,321,1462.5165418684976
3U,4608,CGO,3375,CKG,3393,,0,321,861.9078509913686
3U,4608,CGO,3375,CTU,3395,,0,321,1024.3835443944256
3U,4608,CGO,3375,HGH,3386,,0,320,780.7995754050347
3U,4608,CGO,3375,HRB,3400,,0,320,1619.6614003811728
3U,4608,CGO,3375,KMG,3382,,0,320,1482.0380904569204
3U,4608,CGO,3375,URC,3399,,0,320,2484.053133441455
3U,4608,CGQ,4380,CGO,3375,,0,321,1462.5165418684976
3U,4608,CGQ,4380,NKG,3388,,0,320,1486.1351694618882
3U,4608,CGQ,4380,TNA,4108,,0,321,1067.7559129845167
3U,4608,CGQ,4380,TSN,3368,,0,320 319,878.9389520111164
3U,4608,CKG,3393,CAN,3370,,0,321 320,965.0346179172618
3U,4608,CKG,3393,CGO,3375,,0,321,861.9078509913686
3U,4608,CKG,3393,CSX,3371,,0,319 321,661.7106637548313
3U,4608,CKG,3393,CTU,3395,,0,330,276.0031579587096
3U,4608,CKG,3393,CZX,4109,,0,320,1276.4576039007836
3U,4608,CKG,3393,DLC,3404,,0,320,1706.1579574403954
3U,4608,CKG,3393,DYG,6353,,0,320,374.2514934267676
3U,4608,CKG,3393,HAK,4120,,0,319,1153.1589984634793
3U,4608,CKG,3393,HGH,3386,,0,320 319,1328.0449882121377
3U,4608,CKG,3393,HKT,3179,,0,321,2553.054016500442
3U,4608,CKG,3393,INC,4085,,0,321,975.488345348552
3U,4608,CKG,3393,KHN,3384,,0,319,902.0096266942679
3U,4608,CKG,3393,KMG,3382,,0,319 320,630.2978080697839
3U,4608,CKG,3393,LHW,3378,,0,319 321,805.7488725810357
3U,4608,CKG,3393,LJG,4033,,0,319,711.4557814558535
3U,4608,CKG,3393,LXA,4097,,0,319,1520.8104324486642
3U,4608,CKG,3393,NGB,3387,,0,319,1428.5489066122323
3U,4608,CKG,3393,NKG,3388,,0,319,1188.0198685740509
3U,4608,CKG,3393,NNG,3373,,0,319,804.767409803246
3U,4608,CKG,3393,PEK,3364,,0,321 319 320,1463.0905371267422
3U,4608,CKG,3393,PVG,3406,,0,320 319,1460.2933210440958
3U,4608,CKG,3393,PZI,6435,,0,319,0.0
3U,4608,CKG,3393,SWA,4302,,0,319,1194.6041947571928
3U,4608,CKG,3393,SYD,3361,,0,330,8479.636042917014
3U,4608,CKG,3393,SYX,4030,,0,320,1299.2626489263441
3U,4608,CKG,3393,SZX,3374,,0,320,1062.4781835824479
3U,4608,CKG,3393,TNA,4108,,0,321,1261.0642938938847
3U,4608,CKG,3393,TSA,2275,,0,320,1557.6605563544074
3U,4608,CKG,3393,TSN,3368,,0,319,1431.4302536591144
3U,4608,CKG,3393,TYN,3369,,0,321,1049.083379471207
3U,4608,CKG,3393,URC,3399,,0,320,2311.700945776985
3U,4608,CKG,3393,WUH,3376,,0,319,735.6973208877738
3U,4608,CKG,3393,WUX,6390,,0,319,1332.3831358947186
3U,4608,CKG,3393,XIY,3379,,0,319,561.6500447999066
3U,4608,CKG,3393,XNN,6366,,0,320,868.9525223187957
3U,4608,CKG,3393,YIH,6361,,0,319,474.12370105169043
3U,4608,CKG,3393,ZHA,6357,,0,319,1015.7573738095227
3U,4608,CSX,3371,CKG,3393,,0,319 321,661.7106637548313
3U,4608,CSX,3371,CTU,3395,,0,320,935.9818384716821
3U,4608,CSX,3371,FOC,3385,,0,320,684.8951874173122
3U,4608,CSX,3371,KMG,3382,,0,320,1077.6911466730755
3U,4608,CSX,3371,SHE,4144,,0,320,1760.1238333631768
3U,4608,CSX,3371,WNZ,6392,,0,319,748.989823548278
3U,4608,CSX,3371,XMN,3383,,0,321,634.5927876480777
3U,4608,CTU,3395,CAN,3370,,0,321 320 330,1221.8607867203896
3U,4608,CTU,3395,CGO,3375,,0,321,1024.3835443944256
3U,4608,CTU,3395,CKG,3393,,0,330,276.0031579587096
3U,4608,CTU,3395,CSX,3371,,0,320,935.9818384716821
3U,4608,CTU,3395,DCY,9310,,0,319,0.0
3U,4608,CTU,3395,DSN,6434,,0,319,1126.3892290227254
3U,4608,CTU,3395,HAK,4120,,0,321,1350.9763473437088
3U,4608,CTU,3395,HDG,8407,,0,319,1172.9144712622447
3U,4608,CTU,3395,HET,6345,,0,320,1343.3451928172665
3U,4608,CTU,3395,HFE,3389,,0,321,1275.5091313610653
3U,4608,CTU,3395,HGH,3386,,0,320 319,1579.230240793483
3U,4608,CTU,3395,HKG,3077,,0,320,1350.8080312025775
3U,4608,CTU,3395,HKT,3179,,0,321,2564.098999918645
3U,4608,CTU,3395,ICN,3930,,0,321,2202.8245180044173
3U,4608,CTU,3395,INC,4085,,0,321,898.2472000992253
3U,4608,CTU,3395,JHG,3381,,0,319,1007.3754120652444
3U,4608,CTU,3395,JIQ,8781,,0,320,0.0
3U,4608,CTU,3395,JZH,4301,,0,319,254.0267649709486
3U,4608,CTU,3395,KHN,3384,,0,321,1168.5520446580335
3U,4608,CTU,3395,KMG,3382,,0,320,616.7350668079383
3U,4608,CTU,3395,KOW,6379,,0,320,1182.699762066452
3U,4608,CTU,3395,KWE,3394,,0,320,528.2852827677259
3U,4608,CTU,3395,LHW,3378,,0,319,660.4098715271921
3U,4608,CTU,3395,LJG,4033,,0,319,563.8167543655117
3U,4608,CTU,3395,LUM,6376,,0,319,869.2887803159829
3U,4608,CTU,3395,LXA,4097,,0,330 319,1262.5596344082978
3U,4608,CTU,3395,LZY,6402,,0,319,936.0330470446359
3U,4608,CTU,3395,MEL,3339,,0,330,8691.979856185504
3U,4608,CTU,3395,NKG,3388,,0,319 320,1423.059992663001
3U,4608,CTU,3395,NNG,3373,,0,319 320,979.8933818385868
3U,4608,CTU,3395,PEK,3364,,0,330 321 320,1555.0866828755682
3U,4608,CTU,3395,PVG,3406,,0,321 330,1702.8167164402546
3U,4608,CTU,3395,PZI,6435,,0,319,0.0
3U,4608,CTU,3395,SHE,4144,,0,330,2133.4826581511848
3U,4608,CTU,3395,SJW,6347,,0,320,1303.460220517938
3U,4608,CTU,3395,SYX,4030,,0,321,1471.2516923339754
3U,4608,CTU,3395,SZX,3374,,0,320 321,1317.4443603152783
3U,4608,CTU,3395,TAO,3390,,0,321,1646.6708612410166
3U,4608,CTU,3395,TNA,4108,,0,321,1409.0646350632528
3U,4608,CTU,3395,TSA,2275,,0,320,1832.726631414066
3U,4608,CTU,3395,TSN,3368,,0,321,1544.6242973250735
3U,4608,CTU,3395,TYN,3369,,0,319,1126.65003651971
3U,4608,CTU,3395,URC,3399,,0,319 330,2070.1964459218275
3U,4608,CTU,3395,WNZ,6392,,0,320,1663.9949190689542
3U,4608,CTU,3395,WUH,3376,,0,319,980.5646593691451
3U,4608,CTU,3395,WUX,6390,,0,320,1571.1749727792837
3U,4608,CTU,3395,WXN,6403,,0,319,429.3745858449394
3U,4608,CTU,3395,XIC,3396,,0,320,334.64531678711154
3U,4608,CTU,3395,XIY,3379,,0,320 319,622.3750142772435
3U,4608,CTU,3395,XMN,3383,,0,320,1547.8864213155405
3U,4608,CTU,3395,XNN,6366,,0,320,684.1466389251825
3U,4608,CTU,3395,XUZ,4149,,0,320,1333.9660719319534
3U,4608,CTU,3395,YIH,6361,,0,320,720.6419525397706
3U,4608,CTU,3395,YTY,8876,,0,319,1508.092136367042
3U,4608,CZX,4109,CKG,3393,,0,320,1276.4576039007836
3U,4608,CZX,4109,HRB,3400,,0,321,1621.3473708227482
3U,4608,CZX,4109,XMN,3383,,0,321,835.3721089636408
3U,4608,CZX,4109,ZUH,6355,,0,320,1270.3876885178631
3U,4608,DAT,6344,TYN,3369,,0,319,267.47052968449145
3U,4608,DCY,9310,CTU,3395,,0,319,0.0
3U,4608,DLC,3404,CKG,3393,,0,320,1706.1579574403954
3U,4608,DLC,3404,HGH,3386,,0,320,976.0342163726643
3U,4608,DLC,3404,HRB,3400,,0,320,834.6778721405466
3U,4608,DLC,3404,TNA,4108,,0,321,445.5091884680492
3U,4608,DLC,3404,XUZ,4149,,0,320,650.9013170914636
3U,4608,DNH,4308,LHW,3378,,0,319,867.7023786802757
3U,4608,DSN,6434,CTU,3395,,0,319,1126.3892290227254
3U,4608,DSN,6434,SHE,4144,,0,319,1173.132089686929
3U,4608,DYG,6353,CKG,3393,,0,320,374.2514934267676
3U,4608,DYG,6353,NKG,3388,,0,319,858.0936172571621
3U,4608,FOC,3385,CSX,3371,,0,320,684.8951874173122
3U,4608,FOC,3385,XIY,3379,,0,319,1410.0139640301022
3U,4608,GXH,9311,LXA,4097,,0,319,1262.1930164387365
3U,4608,GXH,9311,XIY,3379,,0,319,559.8183951679711
3U,4608,HAK,4120,CKG,3393,,0,319,1153.1589984634793
3U,4608,HAK,4120,CTU,3395,,0,321,1350.9763473437088
3U,4608,HAK,4120,HGH,3386,,0,320,1520.4121324619193
3U,4608,HAK,4120,NGB,3387,,0,321,1559.7976257477476
3U,4608,HAK,4120,ZUH,6355,,0,320,380.2486698069086
3U,4608,HDG,8407,CTU,3395,,0,319,1172.9144712622447
3U,4608,HET,6345,CTU,3395,,0,320,1343.3451928172665
3U,4608,HFE,3389,CTU,3395,,0,321,1275.5091313610653
3U,4608,HGH,3386,CGO,3375,,0,320,780.7995754050347
3U,4608,HGH,3386,CKG,3393,,0,320 319,1328.0449882121377
3U,4608,HGH,3386,CTU,3395,,0,319 320,1579.230240793483
3U,4608,HGH,3386,DLC,3404,,0,320,976.0342163726643
3U,4608,HGH,3386,HAK,4120,,0,320,1520.4121324619193
3U,4608,HGH,3386,KWE,3394,,0,320,1393.4283572254037
3U,4608,HGH,3386,TSN,3368,,0,320,1027.7490479057922
3U,4608,HGH,3386,TYN,3369,,0,320,1101.4305386859542
3U,4608,HKG,3077,CTU,3395,,0,320,1350.8080312025775
3U,4608,HKG,3077,YIH,6361,,0,320,947.9150089182583
3U,4608,HKG,3077,ZHA,6357,,0,319,386.71087608027244
3U,4608,HKT,3179,CKG,3393,,0,321,2553.054016500442
3U,4608,HKT,3179,CTU,3395,,0,321,2564.098999918645
3U,4608,HRB,3400,CGO,3375,,0,320,1619.6614003811728
3U,4608,HRB,3400,CZX,4109,,0,321,1621.3473708227482
3U,4608,HRB,3400,DLC,3404,,0,320,834.6778721405466
3U,4608,HRB,3400,INC,4085,,0,321,1842.2044025093514
3U,4608,HRB,3400,NGB,3387,,0,321,1804.2682664266908
3U,4608,HRB,3400,NKG,3388,,0,319,1668.5750651643875
3U,4608,HRB,3400,NZH,6954,,0,321,0.0
3U,4608,HRB,3400,SJW,6347,,0,321,1253.695247593043
3U,4608,HRB,3400,TNA,4108,,0,320 321,1230.698697742363
3U,4608,HRB,3400,TSN,3368,,0,321,1026.355555162698
3U,4608,HRB,3400,WNZ,6392,,0,321,2024.7335108273878
3U,4608,HRB,3400,WUH,3376,,0,321,1950.8569341318735
3U,4608,HRB,3400,XIY,3379,,0,321,1931.2752349320315
3U,4608,HRB,3400,XUZ,4149,,0,320 321,1481.7585861370337
3U,4608,ICN,3930,CTU,3395,,0,321,2202.8245180044173
3U,4608,INC,4085,CKG,3393,,0,321,975.488345348552
3U,4608,INC,4085,CTU,3395,,0,321,898.2472000992253
3U,4608,INC,4085,HRB,3400,,0,321,1842.2044025093514
3U,4608,INC,4085,KWL,3372,,0,320,1521.7737593927018
3U,4608,JGN,6432,LHW,3378,,0,319,591.8152762877916
3U,4608,JHG,3381,CTU,3395,,0,319,1007.3754120652444
3U,4608,JHG,3381,KMG,3382,,0,319,411.88158664109073
3U,4608,JIQ,8781,CTU,3395,,0,320,0.0
3U,4608,JJN,6386,KWE,3394,,0,320,1196.0829756113376
3U,4608,JJN,6386,WUH,3376,,0,319,792.4255259021919
3U,4608,JZH,4301,CTU,3395,,0,319,254.0267649709486
3U,4608,KHG,3397,URC,3399,,0,319,1065.3002959023752
3U,4608,KHN,3384,CKG,3393,,0,319,902.0096266942679
3U,4608,KHN,3384,CTU,3395,,0,321,1168.5520446580335
3U,4608,KHN,3384,KMG,3382,,0,319,1349.8978930292158
3U,4608,KHN,3384,NGB,3387,,0,321,549.1991960239252
3U,4608,KMG,3382,CGO,3375,,0,320,1482.0380904569204
3U,4608,KMG,3382,CKG,3393,,0,319 320,630.2978080697839
3U,4608,KMG,3382,CSX,3371,,0,320,1077.6911466730755
3U,4608,KMG,3382,CTU,3395,,0,320,616.7350668079383
3U,4608,KMG,3382,JHG,3381,,0,319,411.88158664109073
3U,4608,KMG,3382,KHN,3384,,0,319,1349.8978930292158
3U,4608,KMG,3382,KWE,3394,,0,320,418.8840118843338
3U,4608,KMG,3382,LUM,6376,,0,319,450.53484748129966
3U,4608,KMG,3382,NGB,3387,,0,320,1898.7441299704192
3U,4608,KMG,3382,NKG,3388,,0,320,1720.5937385809348
3U,4608,KMG,3382,TAO,3390,,0,320,2072.3789861287178
3U,4608,KMG,3382,TNA,4108,,0,320,1882.2977321734988
3U,4608,KMG,3382,TPE,2276,,0,320,1840.6763799082166
3U,4608,KMG,3382,WXN,6403,,0,320,832.2077924330291
3U,4608,KMG,3382,XIY,3379,,0,320,1180.0129450967709
3U,4608,KMG,3382,XMN,3383,,0,320,1533.373897392183
3U,4608,KMG,3382,XUZ,4149,,0,320,1725.6920708686198
3U,4608,KOW,6379,CTU,3395,,0,320,1182.699762066452
3U,4608,KOW,6379,XMN,3383,,0,320,366.82269653971935
3U,4608,KWE,3394,CTU,3395,,0,320,528.2852827677259
3U,4608,KWE,3394,HGH,3386,,0,320,1393.4283572254037
3U,4608,KWE,3394,JJN,6386,,0,320,1196.0829756113376
3U,4608,KWE,3394,KMG,3382,,0,320,418.8840118843338
3U,4608,KWE,3394,LHW,3378,,0,321,1148.662370036486
3U,4608,KWE,3394,SYX,4030,,0,321,953.5764912891407
3U,4608,KWE,3394,WNZ,6392,,0,320,1396.0151453181697
3U,4608,KWE,3394,XUZ,4149,,0,321,1326.3526831398958
3U,4608,KWL,3372,INC,4085,,0,320,1521.7737593927018
3U,4608,KWL,3372,SJW,6347,,0,321,1516.2448684070453
3U,4608,KWL,3372,SYX,4030,,0,320,771.1672024688306
3U,4608,LHW,3378,CKG,3393,,0,319 321,805.7488725810357
3U,4608,LHW,3378,CTU,3395,,0,319,660.4098715271921
3U,4608,LHW,3378,DNH,4308,,0,319,867.7023786802757
3U,4608,LHW,3378,JGN,6432,,0,319,591.8152762877916
3U,4608,LHW,3378,KWE,3394,,0,321,1148.662370036486
3U,4608,LHW,3378,TSN,3368,,0,321,1237.956914397624
3U,4608,LJG,4033,CKG,3393,,0,319,711.4557814558535
3U,4608,LJG,4033,CTU,3395,,0,319,563.8167543655117
3U,4608,LJG,4033,MIG,6400,,0,319,684.7091285568636
3U,4608,LUM,6376,CTU,3395,,0,319,869.2887803159829
3U,4608,LUM,6376,KMG,3382,,0,319,450.53484748129966
3U,4608,LXA,4097,CKG,3393,,0,319,1520.8104324486642
3U,4608,LXA,4097,CTU,3395,,0,330 319,1262.5596344082978
3U,4608,LXA,4097,GXH,9311,,0,319,1262.1930164387365
3U,4608,LXA,4097,XIY,3379,,0,319,1775.1916194727855
3U,4608,LXA,4097,XNN,6366,,0,319,1311.3053199638323
3U,4608,LYI,6385,XIY,3379,,0,319 320,884.2080673263115
3U,4608,LZY,6402,CTU,3395,,0,319,936.0330470446359
3U,4608,MEL,3339,CTU,3395,,0,330,8691.979856185504
3U,4608,MIG,6400,LJG,4033,,0,319,684.7091285568636
3U,4608,MIG,6400,NKG,3388,,0,319,1336.2624506843592
3U,4608,MIG,6400,SYX,4030,,0,320,1532.1579350728848
3U,4608,MIG,6400,XNN,6366,,0,320,618.7324624725288
3U,4608,NGB,3387,CKG,3393,,0,319,1428.5489066122323
3U,4608,NGB,3387,HAK,4120,,0,321,1559.7976257477476
3U,4608,NGB,3387,HRB,3400,,0,321,1804.2682664266908
3U,4608,NGB,3387,KHN,3384,,0,321,549.1991960239252
3U,4608,NGB,3387,KMG,3382,,0,320,1898.7441299704192
3U,4608,NGB,3387,SHE,4144,,0,321,1325.2163705487628
3U,4608,NGB,3387,SYX,4030,,0,321,1768.0011138354316
3U,4608,NKG,3388,CGQ,4380,,0,320,1486.1351694618882
3U,4608,NKG,3388,CKG,3393,,0,319,1188.0198685740509
3U,4608,NKG,3388,CTU,3395,,0,319 320,1423.059992663001
3U,4608,NKG,3388,DYG,6353,,0,319,858.0936172571621
3U,4608,NKG,3388,HRB,3400,,0,319,1668.5750651643875
3U,4608,NKG,3388,KMG,3382,,0,320,1720.5937385809348
3U,4608,NKG,3388,MIG,6400,,0,319,1336.2624506843592
3U,4608,NKG,3388,SYX,4030,,0,320,1768.7673648469558
3U,4608,NNG,3373,CKG,3393,,0,319,804.767409803246
3U,4608,NNG,3373,CTU,3395,,0,319 320,979.8933818385868
3U,4608,NNG,3373,SGN,3205,,0,320,1320.0151623125885
3U,4608,NNG,3373,WUH,3376,,0,321,1087.8145542745683
3U,4608,NTG,5475,WUH,3376,,0,319,0.0
3U,4608,NZH,6954,HRB,3400,,0,321,0.0
3U,4608,PEK,3364,CKG,3393,,0,319 321 320,1463.0905371267422
3U,4608,PEK,3364,CTU,3395,,0,321 320 330,1555.0866828755682
3U,4608,PEK,3364,WXN,6403,,0,320,1266.6827070458344
3U,4608,PEK,3364,ZHY,8043,,0,320,1027.1825202093603
3U,4608,PVG,3406,CKG,3393,,0,320 319,1460.2933210440958
3U,4608,PVG,3406,CTU,3395,,0,330 321,1702.8167164402546
3U,4608,PVG,3406,SPN,2244,,0,330,3012.281463578271
3U,4608,PZI,6435,CKG,3393,,0,319,0.0
3U,4608,PZI,6435,CTU,3395,,0,319,0.0
3U,4608,SGN,3205,NNG,3373,,0,320,1320.0151623125885
3U,4608,SHE,4144,CSX,3371,,0,320,1760.1238333631768
3U,4608,SHE,4144,CTU,3395,,0,330,2133.4826581511848
3U,4608,SHE,4144,DSN,6434,,0,319,1173.132089686929
3U,4608,SHE,4144,NGB,3387,,0,321,1325.2163705487628
3U,4608,SHE,4144,TYN,3369,,0,321,1023.037328369488
3U,4608,SHE,4144,XUZ,4149,,0,320,989.4453419012135
3U,4608,SHE,4144,YVR,156,,0,330,7997.782528807911
3U,4608,SJW,6347,CTU,3395,,0,320,1303.460220517938
3U,4608,SJW,6347,HRB,3400,,0,321,1253.695247593043
3U,4608,SJW,6347,KWL,3372,,0,321,1516.2448684070453
3U,4608,SPN,2244,CAN,3370,,0,330,3515.371705041122
3U,4608,SPN,2244,PVG,3406,,0,330,3012.281463578271
3U,4608,SWA,4302,CKG,3393,,0,319,1194.6041947571928
3U,4608,SYD,3361,CKG,3393,,0,330,8479.636042917014
3U,4608,SYX,4030,CKG,3393,,0,320,1299.2626489263441
